candidate_topic_count,topic_number,representative_rank,tfidf_row_index,topic_weight,relative_topic_loading,video_id,comment_id,comment_text,retrofit_topic,creator_type,video_type,primary_theme
14,8,10,15299,0.13687384010091622,0.6147743588509559,bOkQEFi55oU,Ugx9k9ubqnKe7qsF9-V4AaABAg,"It's well and good, but the cost of, for example, 6KW of solar, what would it cost for the panels, inverters, and battery banks ?, and how long would it take you to get that money back ?",solar_renewable_integration,installer_tradesperson,project_walkthrough,theme_question_request
14,9,1,26270,0.24012522500101535,0.9943739236557562,pvUA6iFJKy8,Ugx0m3fprRWNNSLzA8J4AaABAg,Don't do it,damp_condensation_moisture,diy_renovator_homeowner,how_to_installation_demo,theme_practical_advice
14,9,2,28552,0.24012522500101535,0.9943739236557562,bKTsLHSS7i4,UgycH5xlYvdPoVmODsx4AaABAg,Don't do it.,heat_pump_heating_retrofit,diy_renovator_homeowner,problem_warning_mistakes,theme_practical_advice
14,9,3,18162,0.24012522500101535,0.9943739236557562,H51FYrDR5xs,UgzvA4lqcqrhpH69mkF4AaABAg,Don't give up,damp_condensation_moisture,diy_renovator_homeowner,project_walkthrough,theme_practical_advice
14,9,4,35714,0.24012522500101535,0.9943739236557562,FXXgjvOJcYI,UgxKnQ6BWW4LleMUhh14AaABAg,I don't undertand.,airtightness_draught_proofing,training_educational,practical_advice_explainer,theme_practical_advice
14,9,5,35374,0.24012522500101535,0.9943739236557562,I7GD0MB8SzY,Ugw4Op9DpB6qYC0gKR54AaABAg,£525 ... not £325!,floor_insulation,diy_renovator_homeowner,how_to_installation_demo,theme_cost_finance
14,9,6,1210,0.24012522500101535,0.9943739236557562,kwVleBvWH64,Ugwf2E-xTzn2NPKSE9B4AaABAg,Fire or not,ventilation_mvhr,builder_contractor,how_to_installation_demo,theme_safety_risk_warning
14,9,7,22003,0.16155272391717507,0.9827247490572772,U-hVUczzlL4,UgwQN_WLDXlT3g4YY8l4AaABAg,"So, it doesn’t work.",ventilation_mvhr,diy_renovator_homeowner,how_to_installation_demo,theme_skepticism_critique
14,9,8,14600,0.12887335929913998,0.9836401444181898,Oz8WcD385cY,UgynE4pLLFZTk9oKPwl4AaABAg,That cheap plastic doesn't work.,airtightness_draught_proofing,diy_renovator_homeowner,problem_warning_mistakes,theme_cost_finance
14,9,9,13816,0.12786770104590336,0.9406795347062086,NoEnHZ8OyCM,Ugyb8hR6FCYARmZt_Pt4AaABAg,Don’t fck with me. Does this work?,smart_heating_controls,installer_tradesperson,problem_warning_mistakes,theme_question_request
14,9,10,40123,0.1205739555294386,0.8674610758117053,3zUMOblSJ60,UgzTBo7QROLBLVbwmu14AaABAg,No loft or flat this doesn't work.,airtightness_draught_proofing,training_educational,how_to_installation_demo,theme_skepticism_critique
14,10,1,12010,0.2774226022625374,1.0,i41oW85zPm8,UgxtY1LinqZVaE-F7eN4AaABAg,Where are you Stakker?,loft_roof_insulation,builder_contractor,practical_advice_explainer,theme_question_request
14,10,2,2109,0.2774226022625374,1.0,dIPM5yk2u38,Ugy6cCrz3mtjy5Jzynd4AaABAg,Where do you bui it ?,airtightness_draught_proofing,installer_tradesperson,how_to_installation_demo,theme_question_request
14,10,3,14575,0.2774226022625374,1.0,Oz8WcD385cY,UgxNAPFBl-OwgtDtkAh4AaABAg,where do you find it?,airtightness_draught_proofing,diy_renovator_homeowner,problem_warning_mistakes,theme_question_request
14,10,4,1753,0.2774226022625374,1.0,4-6KqpUoM3g,UgzWMylZQGVUoQec3wl4AaABAg,Where I get that?😮,airtightness_draught_proofing,installer_tradesperson,how_to_installation_demo,theme_question_request
14,10,5,17431,0.2774226022625374,1.0,XPSkyecmmEE,UgxbzF6R2zfjbbtqkTV4AaABAg,Where do you get this???,airtightness_draught_proofing,diy_renovator_homeowner,how_to_installation_demo,theme_question_request
14,10,6,2348,0.2774226022625374,1.0,kGXwcm6_ZMU,Ugy1CY_OeJEHLsKOWBd4AaABAg,Where do you get that smoker at?,damp_condensation_moisture,builder_contractor,problem_warning_mistakes,theme_question_request
14,10,7,34239,0.2774226022625374,1.0,P87qeSIxKT0,UgymUaNJ8Z2KoTqBiOZ4AaABAg,Where is part 3 ?,loft_roof_insulation,builder_contractor,how_to_installation_demo,theme_question_request
14,10,8,1371,0.2774226022625374,1.0,co7pKcoVJu0,Ugx90JcjMB9bAQmTir94AaABAg,Where can I get this,external_wall_insulation,diy_renovator_homeowner,how_to_installation_demo,theme_question_request
14,10,9,24596,0.2774226022625374,1.0,0IvGe4JZLSU,UgzI2qEe3RS9_5ZHgzp4AaABAg,-2°C? Where is that?,heat_pump_heating_retrofit,installer_tradesperson,how_to_installation_demo,theme_question_request
14,10,10,29578,0.2774226022625374,1.0,IT_Eme9XSl8,UgwPniLllC1G_NYMnKR4AaABAg,"""Eve-neen"". Where's the ing? I call anyone who 'eens' their ing's, eeners.",ventilation_mvhr,diy_renovator_homeowner,how_to_installation_demo,theme_question_request
14,11,1,41977,0.15551083925094153,1.0,hqFU3zjv-fs,UgxCrg47yHo1PbpS_RZ4AaABAg,Can this vapour barrier be used for a cold roof.?,loft_roof_insulation,installer_tradesperson,problem_warning_mistakes,theme_question_request
14,11,2,34071,0.13542258958894657,0.8069751970254659,EOAm2mlzfTg,Ugyw9cX-NYDycfBM2C54AaABAg,"What type of vapour barrier you recommend for a warm flat roof, breathable vapour barrier or airtight vapour barrier?",damp_condensation_moisture,builder_contractor,how_to_installation_demo,theme_question_request
14,11,3,15773,0.12562905032539473,0.5374500928591954,ejubOh5tegY,UgxV7p4zaoB6Ky2bm8l4AaABAg,Where is the vapour barrier ?,loft_roof_insulation,installer_tradesperson,project_walkthrough,theme_question_request
14,11,4,11864,0.1252730489284271,1.0,i41oW85zPm8,UgySI12H40hUc9g47w94AaABAg,"mmm, in the original warm roof concept you describe the vapour barrier keeps the moisture within the osp, is that good?",loft_roof_insulation,builder_contractor,practical_advice_explainer,theme_question_request
14,11,5,37358,0.12258728124565675,0.8437937168682977,Lc2D5U4DJew,Ugxq9NzcvI43Sl0r9px4AaABAg,Do you not have a sub deck on your warm roof with a vapour barrier?,loft_roof_insulation,installer_tradesperson,problem_warning_mistakes,theme_question_request
14,11,6,41972,0.11543574026845678,0.9426061489411011,hqFU3zjv-fs,UgyNKziI-7ebbI5Znv54AaABAg,Morning Steve I’ve just had my flat roof replaced with warm roof and fibreglassed the vapour barrier they used was a black plastic is this correct?,loft_roof_insulation,installer_tradesperson,problem_warning_mistakes,theme_question_request
14,11,7,35200,0.11225674608958697,1.0,LL2-8RXSYKc,UgyBmlp_LedVVYfL0eN4AaABAg,So essentially with a cold roof you always vent the roof space and install a vapour barrier ?,damp_condensation_moisture,installer_tradesperson,problem_warning_mistakes,theme_practical_advice
14,11,8,11974,0.11113967884385706,1.0,i41oW85zPm8,UgyunM4XSEnn9_prX0d4AaABAg,"On the cold roof, do you still install a vapour barrier",loft_roof_insulation,builder_contractor,practical_advice_explainer,theme_damp_moisture_condensation
14,11,9,29895,0.10796035016457495,0.8620935348768329,ygdC9eB-QEw,Ugx_YKRooqfPEZk35mZ4AaABAg,"For a warm falt roof construction, could you put the vapour barrier on top of rafters, then osb , insulation etc?",loft_roof_insulation,builder_contractor,how_to_installation_demo,theme_question_request
14,11,10,32028,0.10664021596617135,1.0,Hwn6WciiGy4,UgzA_GAshbEAOVA-5Dp4AaABAg,Warm roof then,loft_roof_insulation,installer_tradesperson,problem_warning_mistakes,theme_energy_performance
14,12,1,3784,0.12059425394026353,1.0,jYNufQVIFfA,Ugy-_4queRzKwpWlR5V4AaABAg,I do everything myself on my house 🏘️,damp_condensation_moisture,builder_contractor,problem_warning_mistakes,theme_personal_experience
14,12,2,32195,0.12059425394026353,1.0,OKuaURXqQ0E,UgwReZewjkvadJIbke14AaABAg,Is that my house?,airtightness_draught_proofing,builder_contractor,how_to_installation_demo,theme_question_request
14,12,3,34559,0.12059425394026353,1.0,tUWJTF9nyaQ,Ugx2GeQyv1bg8RBflNB4AaABAg,I have it at my house and it’s divine,loft_roof_insulation,builder_contractor,problem_warning_mistakes,theme_personal_experience
14,12,4,39049,0.12059425394026353,1.0,YhGoeR4Q4tM,UgwZttjW9va6kBQ2_0d4AaABAg,can you do our house please?,loft_roof_insulation,diy_renovator_homeowner,how_to_installation_demo,theme_question_request
14,12,5,12411,0.08633109495411548,0.870389054843168,QS16O9aYfq4,UgxUQNorMcjveQSMreN4AaABAg,No air flow in old house equals mold in the house don't make an old house air tight it will rot from the inside out 😢,airtightness_draught_proofing,builder_contractor,how_to_installation_demo,theme_practical_advice
14,12,6,26616,0.08496647730977393,0.9159072723508956,Mx9X6maasbY,UgzyCKtj87rLkQBYwzd4AaABAg,MY house smelt of the attic 🤢,ventilation_mvhr,installer_tradesperson,problem_warning_mistakes,theme_personal_experience
14,12,7,10885,0.08491520288210593,0.6162793999819541,HCo8nWzfFVc,UgyCUuqTH_cNODvJFAx4AaABAg,"30 to 60 well I would say you’ll never get any household in the uk ever down to 30 but anything below 50% should be exceptable, I live in a mid terrace house in north England and I’ve had issues with high humidity , condensation and black mould and we did have one of those units fitted in the loft but we found it not very effective as it just blew cold and damp air in to the house from the loft so how these units are supposed to reduce humidity levels I’m not sure but I did invest in dehumidifiers in problem rooms and I run them 2 to 3 hours in the morning and late evening and they work really well, infact they are very impressive as you shouldn’t even open your windows as the outside humidity can be higher than inside your house so when people say open your windows to reduce humidity or condensation I just think is ridiculous as you need a device like a dehumidifier to extract the moisture from your home which lowers the humidity and like you said makes the inside air drier which is easier to heat up especially in winter so I believe dehumidifiers pay for themselves by cutting heating costs down because it’s easier to heat up a dry room than a damp one, simple, also I applied and damp proof membrane paint on my problem outside walls then 4 layers of thermal paint or condensation paint with a mould inhibiting product added to the paint and this has completely stopped the condensation building up as the inside walls are now dry and not damp or cold in winter so it’s completely eliminated the condensation problem so it’s all to do with using knowledgeable information and applying the methods into practice. Good luck",damp_condensation_moisture,diy_renovator_homeowner,practical_advice_explainer,theme_practical_advice
14,12,8,40104,0.08454509630298938,0.8402526900952629,3zUMOblSJ60,Ugyx7TH-pf8e9xUOQEt4AaABAg,"This is the best video I've seen on damp, it should be compulsory viewing for every household. Well done! Old houses had chimneys galore and drafty sash windows but coal was cheap and every room had a fireplace. An open fire or a stove sucks huge volumes of air out of the room while warming the structure so old houses never had damp. Block those flues and fit draftproof windows and you're heading for trouble - at the mininum, condensation under the sarking in your attic and high humidity ruining anything stored up there. At worst, mould inside the house. We live in a modern house built to the latest Scottish regs. You'd have to try very hard indeed to burn it down as every ceiling is double thickness. The first floors are solid and soundproof. It's extremely well insulated and totally sealed BUT every bathroom and the utility has a small Vent-Axia extractor running at trickle on 5 watts that ramps up when it senses moisture. The kitchen has two powerful extractors that actually suck the door open causing a draft to come through when we cook. Consequently we have no damp, no odours and no mould in the shower sealant. Your suggestion of a positive pressure heater in the attic is the easiest and cheapest solution and as good as trickle fans in each room; a very low positive pressure in the house will keep drafts out and push out moisture. Great idea!",airtightness_draught_proofing,training_educational,how_to_installation_demo,theme_practical_advice
14,12,9,39947,0.08305381584068268,0.672721905167681,3zUMOblSJ60,Ugx0GRLpETAtzlLPjPN4AaABAg,My last home had damp problems. Funny how this new house with older windows doesn't have mold on the walls. We only have mold on the black window sill between the glass and the frame. Our bathroom extractor fan is shit and we still get no mold. Make sure you close your bathroom door because the moisture will travel around the house otherwise. I always have my window open in the day because I get hot easily and I like having new air in my bedroom. I live my parents by the way. Mold is a strange issue for sure because some people do everything wrong yet they never get mold because they have old windows or just lucky.,airtightness_draught_proofing,training_educational,how_to_installation_demo,theme_practical_advice
14,12,10,18248,0.08286643801946482,0.7051091370056956,H51FYrDR5xs,UgwfV7NJizLkBO_OZXV4AaABAg,I think your all wrong and missing the issues. Heating is not an effctive way to remove damp. If you increase temp the rh will drop. But the air water content is the same. As soon as heating is off you will get condensation. This is my solution. Remove all cement render from inside. Walls. Repair roof and gutters. Add a french drain 0.5m from wall around the perimeter of the house but the area between foundation wall and drain must be soil. Not gravel. Check no ground is above damp proof course. Remove excess soil if necessary. Divert all water from down pipes away from property Check for areas of saturated ground near walls investigate and fix Install positive pressure air flow from outside i.e outside air being forced in rather than extraction. Only operate this when rh outside is lower than inside. In the winter seal house as best you can to stop damp air from outside entering house. This will reduce the rh. Ie dont ventalate. On days when air is dry outside even if veryv cold outside open windows and doors for an hour to completly refresh the humid air inside with dryer air outside. By doing these actions you should significantly cut down on damp walls as the dew point will be much lower. Once you have the house dry from the above its pretty easy to make if more comfortable by adding heating and insulation.,damp_condensation_moisture,diy_renovator_homeowner,project_walkthrough,theme_practical_advice
14,13,1,13894,0.1500525741717457,0.8320877853872362,ge6pQeFlj3k,UgxN9VITsHHzlEXKgWp4AaABAg,"Hi Jay, I have an old Lennox furnace from the 90’s and it does not have a c terminal. I am installing a Honeywell smart thermostat requiring a c terminal. When I follow the 2 wire from the A/C unit outside to the furnace the red wire goes to the “R” terminal on the furnace panel but the white wire does not connect to the furnace panel it is connected with the yellow wire from the thermostat cable of wires with a wire nut. Does that mean the common can be achieve by connecting into the white and yellow wires that are in the wire nut? In the thermostat bundle of wires is an unused blue wire that is not connected at either end. I was planning to use that blue wire as my c wire. Can I connect that blue wire into the wire nut bundle I mentioned and then connect the blue wire to the “c” on the smart thermostat?",smart_heating_controls,training_educational,practical_advice_explainer,theme_question_request
14,13,2,24119,0.14408612663696474,0.9510035841221326,zi1Mkt1Nc8s,UgxuHCGZ8-U-PXWx0FV4AaABAg,I am replacing my honeywell thermostat with nest. But nest requires a c wire. When I remove the old thermostat it is connected on R and W wire. There are 2 extra wires sitting in the box (not connected). So I went to boiler and see that 3 wires connected to the zone terminal. I am wondering if the 3rd wire is a C wire? Any suggestions?,smart_heating_controls,diy_renovator_homeowner,how_to_installation_demo,theme_question_request
14,13,3,24084,0.14381875465941327,0.898977307745134,zi1Mkt1Nc8s,UgxsSO51td2UUoYJfIZ4AaABAg,"I have a thermostat with 2 wires connected, the R and W wire, however there are 3 other wires not used. Two of the 3 wires provides 24 volts when I tested it. Do I need a C wire? It's a boiler only setup. Can this work if I connect the 2 two wires to match the color on the nest thermostat?",smart_heating_controls,diy_renovator_homeowner,how_to_installation_demo,theme_question_request
14,13,4,13881,0.14306803984580396,0.8884083740017514,ge6pQeFlj3k,UgyE7OzAYyoRFlZmtAl4AaABAg,"I'm trying to connect the C wire from thermostat at the furnace end to the correct wire. There is no terminal block or control board with marking, just bunch of wires.I have the brown from condenser with two leads.1. White wire connecting to Yellow on Thermostat wire (Y). 2. Red wire connecting to a blue wire that goes to the steel frame of furnace board. My guess is red wire is the C wire in my case and need to connect thermostat C wire with that. Did I identify C wire correctly since it goes to the frame?",smart_heating_controls,training_educational,practical_advice_explainer,theme_question_request
14,13,5,25524,0.1422408020334912,0.9318141534104869,vG-K5TDYYNA,Ugx5pvpwmR9T51tguM54AaABAg,I have an older Honeywell thermostat and it has a white wire to W yellow wire to Y green wire to G black wire to W2 and blue wire to Y2. I don't see that I have a C wire. I want to install a newer thermostat with wifi. can I do this with the existing wires? Or do I need to install a converter at the AC unit?,smart_heating_controls,installer_tradesperson,how_to_installation_demo,theme_question_request
14,13,6,35874,0.14220632658171828,1.0,sSDytAtzk0U,UgwbCjtLHnvlPSYmbpB4AaABAg,"my thermostat has 5wires, red to RH, white to o/b, Y to yellow, G to green and C to blue wire, do i swap the G green wire & connect it to the C and the blue wire to G? and do i connect the red wire to RC or R on the honeywell thermostat? any assistance is appreciated, thank you!",smart_heating_controls,installer_tradesperson,how_to_installation_demo,theme_question_request
14,13,7,35814,0.14064855888902825,1.0,sSDytAtzk0U,UgyJFJZj__ZQ40TzGDt4AaABAg,"If I have a previous thermostat with a ""G"" wire, Can I connect the ""G"" wire to the C at this thermostat model? Do you think that will be enough?",smart_heating_controls,installer_tradesperson,how_to_installation_demo,theme_question_request
14,13,8,8971,0.1396830064974568,0.9303768339074192,Af6aaUyMc3E,Ugx4tmdymE2qxipfiX54AaABAg,Question - I do not have a C wire to my knowledge in my thermostat wiring.I have the white wire but it is hooked up to the W.My thermostat right now is battery operated.In my furnace I do have a white wire connected to the C slot.So do I have a common wire for power for a smart thermostat?I have a red to RV.A black to R.White to W or O/B.Another black to Y and a green to G in my existing thermostat.C is empty but again in the furnace a white is hooked up to the C.,smart_heating_controls,diy_renovator_homeowner,how_to_installation_demo,theme_question_request
14,13,9,25471,0.13739961638342849,0.7921617766401083,pd926OwKAiA,UgzQDO412tTr2i-XAZZ4AaABAg,"Great video. I have both the blue and green wire connected to the C on my old iComfort thermostat. Trying to upgrade to the Nest 4th gen thermostat , can I connect green and blue wire to the C slot in the Nest thermostat or do I separate them?",smart_heating_controls,installer_tradesperson,how_to_installation_demo,theme_question_request
14,13,10,25459,0.13739961638342849,0.7921617766401083,pd926OwKAiA,UgyJpvsYKrDui29hx3R4AaABAg,"Great video. I have both the blue and green wire connected to the C on my old iComfort thermostat. Trying to upgrade to the Nest 4th gen thermostat , can I connect green and blue wire to the C slot in the Nest thermostat or do I separate them?",smart_heating_controls,installer_tradesperson,how_to_installation_demo,theme_question_request
14,14,1,374,0.2514616068038521,1.0,qNQafR_5ALk,Ugx2TTTnlei_qCdzsnd4AaABAg,I did that.,damp_condensation_moisture,builder_contractor,problem_warning_mistakes,theme_personal_experience
14,14,2,32168,0.2514616068038521,1.0,IH7pXvIhHHE,UgyBoVn2fnYv3_-h9Gd4AaABAg,"I get it, but did you have to crumble it on yourself 😆 🤣",damp_condensation_moisture,diy_renovator_homeowner,problem_warning_mistakes,theme_practical_advice
14,14,3,19180,0.2514616068038521,1.0,o93IFuUkPhs,UgxKfjiuAzUDc3Ff6n54AaABAg,"Also, did you have to readjust the tensioner?",airtightness_draught_proofing,diy_renovator_homeowner,how_to_installation_demo,theme_practical_advice
14,14,4,27396,0.13816337689866431,0.607365562048386,YsVCTGRR7fc,Ugw9yp-_LnPZFXZOclh4AaABAg,You didn't show the slant ceiling area. How did you insulate that?,loft_roof_insulation,builder_contractor,how_to_installation_demo,theme_question_request
14,14,5,35988,0.1355890013675063,0.6079167324114122,2Apa2WcG9z0,UgxiKMF26yySUQSWTol4AaABAg,"Hi, did you do earthing with it? Thanks!",solar_renewable_integration,diy_renovator_homeowner,how_to_installation_demo,theme_question_request
14,14,6,25559,0.13478695834182255,0.7109490978428955,K_GmdyM8WVQ,UgxP9eaELKGnsJVhB5R4AaABAg,I did this and it didn't work,smart_heating_controls,installer_tradesperson,how_to_installation_demo,theme_personal_experience
14,14,7,27117,0.1323031789496932,0.5004568054633908,JcTgSwtljcY,Ugwa47ITJKyHlpsR0454AaABAg,How much did your power bill go up?,ventilation_mvhr,diy_renovator_homeowner,how_to_installation_demo,theme_question_request
14,14,8,20457,0.132000162246723,0.5363004880371592,B5wwIv7ZhGI,UgyzLcdhIOOml0-roYV4AaABAg,How much did your electric bill go down by ?,loft_roof_insulation,installer_tradesperson,project_walkthrough,theme_question_request
14,14,9,2359,0.1301793315081067,0.5574705192869418,kGXwcm6_ZMU,Ugxn-X7cGL7Rucqkyox4AaABAg,And what did we do about it?,damp_condensation_moisture,builder_contractor,problem_warning_mistakes,theme_question_request
14,14,10,10405,0.1301793315081067,0.5574705192869418,QnFoiUXr4h4,UgxvWt1swCW4Qw2HtWl4AaABAg,"That’s what I did, all of it",damp_condensation_moisture,training_educational,practical_advice_explainer,theme_personal_experience
16,1,1,3784,0.05607616860265182,1.0,jYNufQVIFfA,Ugy-_4queRzKwpWlR5V4AaABAg,I do everything myself on my house 🏘️,damp_condensation_moisture,builder_contractor,problem_warning_mistakes,theme_personal_experience
16,1,2,32195,0.05607616860265182,1.0,OKuaURXqQ0E,UgwReZewjkvadJIbke14AaABAg,Is that my house?,airtightness_draught_proofing,builder_contractor,how_to_installation_demo,theme_question_request
16,1,3,39049,0.05607616860265182,1.0,YhGoeR4Q4tM,UgwZttjW9va6kBQ2_0d4AaABAg,can you do our house please?,loft_roof_insulation,diy_renovator_homeowner,how_to_installation_demo,theme_question_request
16,1,4,34559,0.05607616860265182,1.0,tUWJTF9nyaQ,Ugx2GeQyv1bg8RBflNB4AaABAg,I have it at my house and it’s divine,loft_roof_insulation,builder_contractor,problem_warning_mistakes,theme_personal_experience
16,1,5,18199,0.04343809458713438,0.8061466740603894,H51FYrDR5xs,UgwjsQiU8cpAdrYMjXJ4AaABAg,"Them old house , were not house as we called them now , they were more like shelter. They had an open fire continously burning. Not shower to create steam . They had no money to use good materials to build the house in the first place. As we have experience the same problem, I came to the conclusion is to build a new house in the old one and often it's the best. Keep the old walls for the look outside and build new ones inside. It will reduce the space but in the short term it will not upset you and you will have a good home to live in . I know this because I moved in the West of Ireland into an old rectory. Dampness of tge North West of Europe is nothing to the one of Normandie. Oh , by the way , I'm French too 😂😂",damp_condensation_moisture,diy_renovator_homeowner,project_walkthrough,theme_safety_risk_warning
16,1,6,8604,0.04191635324861495,0.36267822141306444,kGs_biFA87Q,Ugz2BBX4yZ8elryMKxR4AaABAg,"Assuming a modern gas boiler and (and assuming you used the free cavity/roof insulation offers when they were available years ago), Set your heating to the outside temp, and then turn it up by 1C at a time (waiting at least half an hour between each) until you are not uncomfortable but not cold. this is the temp you need to set at night or times of non occupancy. Then turn it up 0.5C at a time (with 1 hour waits) until you are just comfortable. That's the temperature you need to set during occupancy time. You save by setting semi-constant and low heat settings because: (1) your boiler will work at its most efficient when set at low temps for long times rather than at high temps for short bursts, and (2) your house maintains the heat better when the differential between inside and outside is as low as possible. Many people turn up the heat for psychological comfort rather than physical comfort, but its less psychologically comfortable today when you will be worrying about the bills! Also, if you have a non uniform house with cold rooms, the problem is often poor settings on the radiators; radiator-thermostat valves are the answer, and NOT heating the house with the coldest room in mind. Also, make sure they are not all just set fully-on (that is often the problem if you have them badly set up). Finally, non-bill payers are more likely to mess with the thermostat (I think we all know who we're talking about here!), and there may be some training involved here! The temps you will use are often unexpectedly low. For us, they are 14C and 16.5C. Big thing to remember; *you should not change the values if it gets colder*; the heating will maintain the set temps, so you don't need to change them higher! Our energy bills have actually gone *down* so far this Autumn since using this system. Also, if you need to air the home or leave doors open, do it for 30 minutes max and do one room at a time; you lose the freshening effect soon after 30 minutes per room, and are just throwing heat away! Consider using air purifiers instead during the coldest weather period. I recommend Levoit (they're pretty cheap and the filters last forever if you clean them with a vacuum cleaner hose once a month - plus you can leave them constantly on on 'sleep' so the air never gets dusty)",heat_pump_heating_retrofit,training_educational,practical_advice_explainer,theme_practical_advice
16,1,7,16435,0.04139347215987166,0.5283887402774851,KxHcu7JvZwk,UgxU1Q4iStVi5wNm0014AaABAg,"I have a solid brick old terraced house. After 3 years of being here I have only just attempted this. Last year I had the same boiler, same thermostat but it was on a timer, now my issue is that when my heating is not on for a few hours it could drop to 17 degrees, so last year when it was on a timer it was having to go from 16/17 to 19/20 each time. This year I have kept my heating at 19 when I am in the house and 18 when I am not in the house. I’ve just got my bill and it says that my usage is down 85%. In certain houses this does in fact work and I wish I knew this 3 years ago!! I move out in a few months.",heat_pump_heating_retrofit,training_educational,practical_advice_explainer,theme_personal_experience
16,1,8,41554,0.04091695661105199,0.4509575295554533,DSCWGAE1BVQ,UgyEr3kEMzMtSXpYN3B4AaABAg,"I will say as a pretty competent DIYer mainly focused on carpentry you have to understand the tissue backed pir might look good on a spec sheet and I've never used it but my assumption is people don't want to use it for a few reasons 1. It's going to be a nightmare to put in without ripping or breaking and that suvirely decreases the insulations thermal performance 2 then imagine you get it in and any moisture not just water gets to it even the slightest condensation it's going to be ruined and make a big mess. 3 at the end of the day the tradesperson has to 'back' the work they do and might not be comfortable using a new or cheap product that's is inferior because if something goes wrong they have to take the time and spend they're money to fix it when we have had insulations that work fine for over a hundred years. Just my two cents as someone who does alot of this stuff for themself. I certainly see the value in not doing a job twice because I cheaped out or tried to use a 'new' way to do something. I as you might have guessed live in a 100 year old house and it is true what they say they don't build things like they used to. But with that also is important to see the downsides such as asbestos in artex among other things that are not used anymore because of health and safety, So there is also that nothing is perfect.",general_energy_retrofit,training_educational,practical_advice_explainer,theme_practical_advice
16,1,9,26267,0.039923565640652484,1.0,pvUA6iFJKy8,UgwKVY3oHN3ub320Svl4AaABAg,Depending on your climate it may not be of any value to insulate an old house. Good way to rot out a house that has stood for 150 years or more already. Same with windows. Refurbish the old windows. New windows just have to be replaced in 15 years. No energy saving overall.,damp_condensation_moisture,diy_renovator_homeowner,how_to_installation_demo,theme_energy_performance
16,1,10,39947,0.03939671152066824,0.38454480982439065,3zUMOblSJ60,Ugx0GRLpETAtzlLPjPN4AaABAg,My last home had damp problems. Funny how this new house with older windows doesn't have mold on the walls. We only have mold on the black window sill between the glass and the frame. Our bathroom extractor fan is shit and we still get no mold. Make sure you close your bathroom door because the moisture will travel around the house otherwise. I always have my window open in the day because I get hot easily and I like having new air in my bedroom. I live my parents by the way. Mold is a strange issue for sure because some people do everything wrong yet they never get mold because they have old windows or just lucky.,airtightness_draught_proofing,training_educational,how_to_installation_demo,theme_practical_advice
16,2,1,34498,0.23063381405409322,1.0,tUWJTF9nyaQ,UgxtCcp6ToRsN4-kzzF4AaABAg,SPRAY FOAM IS A RIPOFF!,loft_roof_insulation,builder_contractor,problem_warning_mistakes,theme_product_material_tool
16,2,2,31075,0.23063381405409322,1.0,C5lPpLUw-Ts,UgxB5hdL70bOwrRX3cV4AaABAg,SPRAY FOAM! 😉🤣,external_wall_insulation,diy_renovator_homeowner,how_to_installation_demo,theme_product_material_tool
16,2,3,9907,0.23063381405409322,1.0,9OFpzKn0cq4,UgxWncWZz4ymf4GMPll4AaABAg,😂 spray foam bandit struck again!,loft_roof_insulation,diy_renovator_homeowner,problem_warning_mistakes,theme_product_material_tool
16,2,4,17746,0.21005452171355435,1.0,5ScJj0YlUAM,UgwSfM5zgyKhjzB0CVZ4AaABAg,Spray foam man. SPRAY FOAM!!,loft_roof_insulation,installer_tradesperson,practical_advice_explainer,theme_product_material_tool
16,2,5,19045,0.20599973605860633,0.9916592815167181,_RQ9S1u7ag4,UgxN6dpbyQdfHRNkTvZ4AaABAg,Time for closecell spray foam,airtightness_draught_proofing,diy_renovator_homeowner,how_to_installation_demo,theme_product_material_tool
16,2,6,34575,0.2012370496610628,0.9992076012648449,tUWJTF9nyaQ,UgwbOF_qfUV7Yoap6UJ4AaABAg,"Spray foam, got it.",loft_roof_insulation,builder_contractor,problem_warning_mistakes,theme_product_material_tool
16,2,7,36373,0.1929615651705873,0.9951862667904596,Genu_Plnp2M,UgwHMTSiKmcIANPqAz54AaABAg,i thought spray foam was hazardeous?,airtightness_draught_proofing,installer_tradesperson,how_to_installation_demo,theme_product_material_tool
16,2,8,29990,0.1754765569280401,1.0,AADAMH0TRQU,Ugz53GrW4sOGctMr6Cp4AaABAg,I hate spray foam.,loft_roof_insulation,training_educational,how_to_installation_demo,theme_product_material_tool
16,2,9,598,0.17496107085786047,0.9907055786596326,ZInm0mt0pXQ,Ugw94E9kmzTPcMAjDhl4AaABAg,That spray foam is going to leave you bankrupt😂,external_wall_insulation,builder_contractor,how_to_installation_demo,theme_product_material_tool
16,2,10,17769,0.1682634226831866,1.0,5ScJj0YlUAM,Ugx-8gwMMlVAGZYqbDx4AaABAg,Or foam it,loft_roof_insulation,installer_tradesperson,practical_advice_explainer,theme_product_material_tool
16,3,1,41834,0.2811717394190763,1.0,5q4S12q9m7E,UgyPM135UqEGLSydq7x4AaABAg,What about VanEE ? 6:59 7:02,ventilation_mvhr,installer_tradesperson,how_to_installation_demo,theme_question_request
16,3,2,41305,0.2811717394190763,1.0,dB8p6pVuPAo,UgxIGcGDvrtmmZFuLBR4AaABAg,what was the invoice?,heat_pump_heating_retrofit,installer_tradesperson,how_to_installation_demo,theme_question_request
